transaction_id,merchant_id,product_id,amount,transaction_date,payment_mode,card_type
TXN09111,M001,P4071,3448,25-07-2023,Cash,Master
TXN09112,M001,P0548,3850,20-11-2023,UPI,Amex
TXN09113,M001,P2348,3962,05-07-2023,Cash,Visa
TXN09114,M002,P2531,2335,31-03-2023,Cash,NA
TXN09115,M003,P3173,191,18-06-2023,Cash,Master
TXN09116,M003,P0317,3187,30-01-2023,UPI,Master
TXN09117,M003,P0187,3580,22-12-2023,Cash,NA
TXN09118,M003,P0442,1347,15-09-2023,Card,Master
TXN09119,M003,P4473,3490,12-07-2023,Cash,NA
TXN09120,M001,P2186,2665,10-12-2023,Cash,NA
TXN09121,M001,P4765,2474,14-07-2023,UPI,NA
TXN09122,M001,P0505,4100,25-11-2023,Card,NA
TXN09123,M003,P3239,629,19-02-2023,UPI,Master
TXN09124,M003,P3011,127,10-06-2023,Card,Visa
TXN09125,M003,P0677,4897,24-02-2023,UPI,NA
TXN09126,M001,P3303,4100,02-06-2023,Card,Amex
TXN09127,M003,P0328,4776,15-07-2023,Cash,NA
TXN09128,M001,P4259,2199,20-11-2023,Cash,Visa
TXN09129,M002,P2969,2920,28-10-2023,Cash,Master
TXN09130,M003,P3383,442,17-07-2023,UPI,Master
TXN09131,M002,P2744,3735,23-11-2023,Card,Visa
TXN09132,M002,P4542,330,27-01-2023,Card,Master
TXN09133,M003,P2503,1459,18-01-2023,Cash,Visa
TXN09134,M003,P3396,1363,14-07-2023,UPI,Master
TXN09135,M001,P1596,1099,11-12-2023,Cash,Visa
TXN09136,M001,P2737,4770,02-06-2023,UPI,Amex
TXN09137,M001,P1458,3581,01-07-2023,Card,NA
TXN09138,M003,P4342,2595,25-01-2023,UPI,Visa
TXN09139,M002,P2562,2543,03-04-2023,Card,Amex
TXN09140,M001,P2175,649,31-10-2023,Card,Amex
TXN09141,M001,P2946,2791,10-10-2023,Card,Master
TXN09142,M002,P4854,3775,04-03-2023,Cash,NA
TXN09143,M003,P4438,4325,06-09-2023,UPI,Visa
TXN09144,M003,P2727,2167,02-12-2023,UPI,Visa
TXN09145,M001,P3307,3565,23-06-2023,Card,Visa
TXN09146,M002,P0242,548,22-05-2023,Cash,Amex
TXN09147,M001,P1217,2424,03-04-2023,UPI,Amex
TXN09148,M003,P1154,781,28-05-2023,Card,Amex
TXN09149,M002,P4548,4558,20-12-2023,UPI,Amex
TXN09150,M002,P4015,2417,04-06-2023,Cash,NA
TXN09151,M003,P2872,2171,16-03-2023,Cash,Master
TXN09152,M003,P0107,404,24-12-2023,Cash,Master
TXN09153,M003,P0571,379,13-08-2023,UPI,NA
TXN09154,M002,P3915,2476,04-02-2023,Cash,Amex
TXN09155,M003,P4118,2580,05-02-2023,Card,NA
TXN09156,M002,P1891,1092,13-07-2023,UPI,Visa
TXN09157,M003,P3226,2116,21-01-2023,Cash,Master
TXN09158,M001,P0315,3813,06-05-2023,Card,Visa
TXN09159,M001,P4753,531,28-12-2023,Card,Visa
TXN09160,M002,P2691,2723,12-11-2023,Cash,Amex
TXN09161,M002,P4669,1560,02-12-2023,Cash,Master
TXN09162,M001,P4770,1150,20-02-2023,Card,NA
TXN09163,M003,P3281,4667,01-02-2023,UPI,Master
TXN09164,M002,P4519,1880,01-12-2023,Card,Visa
TXN09165,M003,P2358,292,24-07-2023,Cash,Visa
TXN09166,M002,P2729,3350,07-12-2023,Card,Master
TXN09167,M003,P3029,234,13-08-2023,Cash,Amex
TXN09168,M001,P4953,3745,11-11-2023,Card,Visa
TXN09169,M001,P4402,915,05-06-2023,UPI,NA
TXN09170,M003,P4248,4565,02-07-2023,UPI,NA
TXN09171,M001,P2298,2448,02-03-2023,UPI,Master
TXN09172,M001,P0676,2651,16-06-2023,Cash,Master
TXN09173,M002,P1785,1570,16-11-2023,UPI,Visa
TXN09174,M003,P1162,1507,06-06-2023,UPI,Amex
TXN09175,M003,P1663,1420,03-05-2023,Cash,Master
TXN09176,M003,P3228,4054,09-07-2023,Cash,Visa
TXN09177,M003,P2222,483,12-06-2023,Cash,Master
TXN09178,M002,P4645,828,04-12-2023,Cash,NA
TXN09179,M002,P2412,221,04-04-2023,Card,Visa
TXN09180,M002,P3591,1286,10-06-2023,Cash,Amex
TXN09181,M003,P4795,1673,03-07-2023,UPI,Amex
TXN09182,M001,P4061,1416,30-01-2023,UPI,NA
TXN09183,M003,P1917,3429,29-11-2023,Cash,Amex
TXN09184,M001,P4009,1812,15-05-2023,Cash,NA
TXN09185,M003,P3846,2986,12-11-2023,Card,Master
TXN09186,M001,P1900,341,26-07-2023,UPI,NA
TXN09187,M001,P0622,3218,13-07-2023,Card,Visa
TXN09188,M003,P2239,2548,05-11-2023,Card,NA
TXN09189,M001,P0076,2890,05-04-2023,Cash,Master
TXN09190,M003,P3824,233,27-06-2023,Card,Master
TXN09191,M003,P3297,140,20-12-2023,UPI,NA
TXN09192,M001,P4338,553,25-06-2023,Cash,Master
TXN09193,M001,P0921,3568,12-03-2023,Card,NA
TXN09194,M001,P4050,1718,04-02-2023,Cash,NA
TXN09195,M003,P4846,3155,31-12-2023,UPI,Master
TXN09196,M002,P2147,3329,21-02-2023,Cash,Amex
TXN09197,M003,P2087,2536,30-03-2023,Cash,Master
TXN09198,M003,P2879,4352,07-01-2023,Card,Amex
TXN09199,M002,P0434,1728,23-09-2023,Card,NA
TXN09200,M003,P2876,2931,12-08-2023,Card,NA
TXN09201,M003,P2332,4087,02-05-2023,Cash,Master
TXN09202,M001,P0143,3882,31-10-2023,UPI,NA
TXN09203,M002,P1361,2323,22-09-2023,Card,Master
TXN09204,M003,P4180,4263,18-07-2023,UPI,Master
TXN09205,M003,P4757,4741,11-01-2023,Cash,Visa
TXN09206,M001,P3298,4901,07-10-2023,Cash,Master
TXN09207,M001,P3369,3787,06-09-2023,Cash,NA
TXN09208,M002,P1327,3511,11-12-2023,Card,Master
TXN09209,M003,P3662,4186,03-05-2023,Cash,Master
TXN09210,M003,P1160,4501,31-05-2023,Cash,NA
TXN09211,M003,P1414,4385,19-10-2023,UPI,NA
TXN09212,M002,P2638,661,12-09-2023,UPI,Master
TXN09213,M002,P3816,2425,21-10-2023,UPI,Amex
TXN09214,M001,P1112,3273,26-12-2023,Cash,Master
TXN09215,M003,P0077,1442,09-05-2023,Cash,Amex
TXN09216,M001,P3609,4424,23-12-2023,Cash,Master
TXN09217,M003,P1898,3926,08-05-2023,Cash,Amex
TXN09218,M001,P1594,4290,26-06-2023,Card,NA
TXN09219,M001,P0902,1273,16-03-2023,Cash,Master
TXN09220,M001,P1505,888,10-08-2023,Card,Amex
TXN09221,M002,P4079,1636,30-01-2023,UPI,Amex
TXN09222,M003,P4841,3949,18-09-2023,Cash,Visa
TXN09223,M003,P3374,1778,20-03-2023,Cash,NA
TXN09224,M001,P2580,289,09-04-2023,UPI,Visa
TXN09225,M001,P3792,3482,01-01-2023,Card,NA
TXN09226,M001,P0623,932,02-09-2023,Cash,Visa
TXN09227,M003,P1454,3723,23-08-2023,UPI,Master
TXN09228,M001,P2732,2437,28-05-2023,Card,Master
TXN09229,M002,P0864,3353,03-09-2023,UPI,Visa
TXN09230,M003,P3732,1322,11-12-2023,Card,Amex
TXN09231,M001,P3435,4780,18-03-2023,Cash,Visa
TXN09232,M003,P1470,1400,12-04-2023,Card,NA
TXN09233,M001,P3833,420,02-04-2023,Cash,NA
TXN09234,M003,P2610,3315,19-05-2023,Cash,Master
TXN09235,M001,P2889,4882,18-01-2023,Card,Visa
TXN09236,M003,P4205,2262,25-02-2023,UPI,Amex
TXN09237,M001,P1687,1575,15-09-2023,Card,Master
TXN09238,M003,P3098,2618,21-01-2023,Card,Amex
TXN09239,M002,P1431,1196,06-08-2023,UPI,Amex
TXN09240,M002,P2492,4135,02-07-2023,UPI,Amex
TXN09241,M003,P4268,205,09-05-2023,Card,Visa
TXN09242,M001,P1709,2888,22-02-2023,Card,Visa
TXN09243,M002,P4099,3606,26-10-2023,Cash,Amex
TXN09244,M002,P4327,825,12-08-2023,UPI,Amex
TXN09245,M001,P4580,4334,03-09-2023,UPI,Amex
TXN09246,M002,P4549,1662,28-05-2023,Cash,NA
TXN09247,M003,P0513,753,08-10-2023,Card,NA
TXN09248,M001,P0321,4687,21-07-2023,Card,Master
TXN09249,M001,P0556,220,12-04-2023,Card,Master
TXN09250,M001,P1540,1280,09-10-2023,Card,NA
TXN09251,M001,P4227,4828,15-09-2023,UPI,Master
TXN09252,M003,P2826,4384,04-04-2023,Cash,Visa
TXN09253,M001,P1347,1106,28-04-2023,UPI,Amex
TXN09254,M003,P4491,816,30-07-2023,Cash,Amex
TXN09255,M001,P2165,2017,18-05-2023,Cash,Amex
TXN09256,M001,P0473,1490,04-09-2023,UPI,Visa
TXN09257,M003,P2457,299,28-06-2023,Cash,Amex
TXN09258,M003,P0673,2481,19-03-2023,UPI,Visa
TXN09259,M002,P3018,4696,06-03-2023,Card,NA
TXN09260,M003,P3857,410,11-06-2023,Card,Amex
TXN09261,M001,P1190,2753,12-09-2023,Cash,Master
TXN09262,M002,P1360,125,20-09-2023,Card,NA
TXN09263,M002,P2418,379,25-12-2023,UPI,Master
TXN09264,M003,P2240,1738,26-02-2023,Cash,NA
TXN09265,M003,P4858,3582,09-05-2023,Cash,Visa
TXN09266,M003,P0936,399,02-08-2023,Card,NA
TXN09267,M003,P2101,4182,27-05-2023,Card,Visa
TXN09268,M002,P3018,4554,28-12-2023,Card,Master
TXN09269,M002,P2687,805,27-03-2023,Card,NA
TXN09270,M001,P4548,1578,24-01-2023,Card,NA
TXN09271,M001,P3342,3760,10-12-2023,Card,Visa
TXN09272,M003,P2088,3963,02-12-2023,Card,NA
TXN09273,M002,P0723,790,21-08-2023,UPI,Master
TXN09274,M003,P1087,4174,28-12-2023,UPI,Visa
TXN09275,M001,P1169,3713,09-07-2023,Cash,NA
TXN09276,M001,P4630,1946,04-02-2023,Cash,NA
TXN09277,M001,P3468,1463,21-10-2023,Card,Amex
TXN09278,M001,P4399,2696,24-05-2023,Card,Visa
TXN09279,M002,P1132,4658,08-08-2023,Card,Master
TXN09280,M003,P3035,4785,15-07-2023,UPI,NA
TXN09281,M001,P2906,2110,09-12-2023,Cash,Amex
TXN09282,M001,P4677,4433,25-06-2023,UPI,Master
TXN09283,M001,P3921,2063,30-08-2023,Card,Amex
TXN09284,M001,P0350,1331,19-08-2023,UPI,Master
TXN09285,M003,P1936,425,09-06-2023,UPI,Master
TXN09286,M001,P4102,4598,15-01-2023,Cash,NA
TXN09287,M003,P3658,551,21-04-2023,UPI,Master
TXN09288,M002,P1517,1455,06-02-2023,Cash,Master
TXN09289,M002,P4108,3604,18-03-2023,UPI,Master
TXN09290,M003,P3536,4236,03-05-2023,Cash,NA
TXN09291,M001,P3887,2260,27-08-2023,Card,Master
TXN09292,M003,P0737,4725,15-09-2023,Card,NA
TXN09293,M001,P1726,4762,27-08-2023,Card,Master
TXN09294,M003,P2765,3144,14-01-2023,Cash,Master
TXN09295,M002,P2193,3880,22-01-2023,Card,Visa
TXN09296,M003,P3726,2884,25-02-2023,Card,Master
TXN09297,M002,P1979,1433,01-04-2023,Card,Visa
TXN09298,M003,P2731,3890,15-06-2023,Cash,Visa
TXN09299,M003,P2818,3598,02-08-2023,Cash,Master
TXN09300,M001,P2420,4873,14-02-2023,UPI,NA
TXN09301,M003,P1796,3261,20-10-2023,UPI,Visa
TXN09302,M001,P3539,3217,10-10-2023,Cash,Amex
TXN09303,M001,P0724,2587,19-06-2023,UPI,Amex
TXN09304,M002,P4426,374,04-11-2023,Cash,Visa
TXN09305,M001,P1632,1295,23-09-2023,Cash,Visa
TXN09306,M003,P2991,1690,21-07-2023,Card,Amex
TXN09307,M002,P0723,1639,21-12-2023,Cash,NA
TXN09308,M002,P2244,3629,16-06-2023,UPI,Master
TXN09309,M003,P4944,2271,15-02-2023,Cash,Amex
TXN09310,M001,P3366,138,04-11-2023,Cash,Amex
TXN09311,M002,P0377,1946,28-10-2023,UPI,NA
TXN09312,M001,P4392,1856,01-05-2023,UPI,Visa
TXN09313,M003,P0820,3893,22-11-2023,Card,Master
TXN09314,M001,P3436,2390,07-01-2023,Card,NA
TXN09315,M001,P4936,877,09-05-2023,Card,Visa
TXN09316,M002,P1535,2046,21-05-2023,UPI,Master
TXN09317,M001,P4648,564,14-05-2023,Cash,NA
TXN09318,M002,P0055,232,25-12-2023,Cash,Visa
TXN09319,M003,P1444,1614,24-07-2023,UPI,Amex
TXN09320,M003,P1547,2207,20-04-2023,UPI,NA
TXN09321,M003,P2766,4432,19-06-2023,Card,Amex
TXN09322,M003,P0586,2717,25-11-2023,Card,Visa
TXN09323,M003,P3255,4712,25-10-2023,Cash,NA
TXN09324,M002,P2917,4539,15-10-2023,Cash,Visa
TXN09325,M002,P4853,3331,17-10-2023,Cash,Amex
TXN09326,M002,P1188,2524,17-10-2023,UPI,Visa
TXN09327,M003,P4548,2532,23-08-2023,Card,Master
TXN09328,M002,P3604,2042,06-07-2023,Cash,Visa
TXN09329,M003,P3427,660,03-01-2023,Cash,NA
TXN09330,M001,P2369,1222,22-11-2023,Card,Master
TXN09331,M001,P2250,3335,28-08-2023,Card,Amex
TXN09332,M001,P1060,2902,14-02-2023,Card,Visa
TXN09333,M001,P2678,4974,17-03-2023,Cash,NA
TXN09334,M001,P4291,4522,30-06-2023,Card,NA
TXN09335,M002,P2947,3924,27-07-2023,UPI,NA
TXN09336,M003,P1506,2054,18-02-2023,UPI,NA
TXN09337,M002,P3102,200,08-10-2023,Cash,Amex
TXN09338,M001,P0100,804,27-03-2023,Cash,Master
TXN09339,M002,P2652,4011,10-05-2023,UPI,NA
TXN09340,M002,P1761,3131,27-02-2023,Cash,NA
TXN09341,M003,P4335,626,19-12-2023,Card,Master
TXN09342,M003,P4834,839,31-07-2023,Cash,Visa
TXN09343,M002,P2341,2968,08-01-2023,Cash,NA
TXN09344,M003,P2627,1124,27-03-2023,Card,Visa
TXN09345,M003,P0389,491,31-08-2023,Cash,NA
TXN09346,M003,P3869,3968,25-11-2023,Cash,Visa
TXN09347,M001,P1358,4683,11-06-2023,Cash,Visa
TXN09348,M002,P1278,2510,02-03-2023,Cash,Amex
TXN09349,M003,P4442,1003,14-07-2023,Cash,Amex
TXN09350,M002,P1269,3962,09-05-2023,UPI,Amex
TXN09351,M001,P4094,2182,13-03-2023,UPI,Amex
TXN09352,M003,P2003,2090,03-11-2023,Card,Visa
TXN09353,M003,P4377,115,23-11-2023,UPI,Amex
TXN09354,M003,P0280,4158,26-05-2023,UPI,Master
TXN09355,M003,P4123,1591,05-10-2023,Cash,NA
TXN09356,M002,P3848,3316,27-05-2023,UPI,Visa
TXN09357,M001,P0306,3208,22-06-2023,Cash,Master
TXN09358,M003,P4255,2216,12-02-2023,Cash,Master
TXN09359,M002,P3913,2803,20-08-2023,Card,NA
TXN09360,M002,P4931,4264,30-10-2023,Card,Visa
TXN09361,M003,P4851,2417,05-03-2023,Card,Master
TXN09362,M002,P1699,3677,31-10-2023,Card,Amex
TXN09363,M002,P4971,4309,24-06-2023,UPI,Visa
TXN09364,M003,P2592,4846,20-07-2023,Card,NA
TXN09365,M002,P3750,3969,12-06-2023,Cash,Master
TXN09366,M001,P0088,2237,02-02-2023,UPI,Visa
TXN09367,M003,P3775,1125,27-01-2023,Cash,NA
TXN09368,M002,P3471,528,30-04-2023,Cash,Master
TXN09369,M003,P4500,4300,21-12-2023,Cash,Amex
TXN09370,M002,P0372,2188,26-04-2023,UPI,NA
TXN09371,M002,P1270,200,20-04-2023,Card,Visa
TXN09372,M002,P2303,3051,27-09-2023,Card,Amex
TXN09373,M003,P1957,1924,09-04-2023,Cash,Master
TXN09374,M001,P3040,805,15-11-2023,Card,Visa
TXN09375,M003,P0539,464,14-03-2023,Cash,Master
TXN09376,M003,P3013,2096,29-01-2023,Cash,Visa
TXN09377,M001,P2250,4180,15-05-2023,Card,Visa
TXN09378,M003,P0188,3045,17-09-2023,Cash,Master
TXN09379,M001,P4513,2419,01-05-2023,Card,Visa
TXN09380,M001,P1511,305,16-06-2023,UPI,Visa
TXN09381,M002,P3659,4903,24-06-2023,Cash,Master
TXN09382,M003,P0376,4460,12-04-2023,Card,Master
TXN09383,M003,P1281,2524,24-04-2023,Card,Visa
TXN09384,M002,P0304,4840,04-11-2023,Cash,Master
TXN09385,M003,P0218,2704,15-02-2023,Card,NA
TXN09386,M003,P3552,4072,12-03-2023,UPI,Visa
TXN09387,M002,P1275,3558,03-10-2023,UPI,Visa
TXN09388,M002,P2153,4734,22-02-2023,Cash,NA
TXN09389,M002,P4011,767,06-11-2023,UPI,NA
TXN09390,M001,P3975,4308,07-11-2023,Card,Amex
TXN09391,M003,P2596,3182,09-01-2023,Card,Visa
TXN09392,M003,P4362,2886,04-05-2023,Cash,Master
TXN09393,M001,P2759,708,14-02-2023,Cash,Visa
TXN09394,M002,P3436,2195,24-10-2023,UPI,Amex
TXN09395,M002,P1250,415,15-09-2023,Cash,Visa
TXN09396,M001,P1713,4939,08-05-2023,UPI,Master
TXN09397,M002,P3542,2145,31-08-2023,Cash,Amex
TXN09398,M001,P2151,4169,01-05-2023,UPI,Master
TXN09399,M002,P2085,4300,31-12-2023,Card,Master
TXN09400,M003,P2399,2288,23-05-2023,Card,NA
TXN09401,M002,P3508,3740,30-06-2023,Card,Amex
TXN09402,M002,P1591,4263,04-06-2023,Card,Amex
TXN09403,M001,P4579,4479,01-09-2023,UPI,NA
TXN09404,M002,P2055,4831,24-12-2023,Card,Master
TXN09405,M003,P2802,4321,10-09-2023,UPI,Visa
TXN09406,M002,P3996,378,10-11-2023,Card,Master
TXN09407,M001,P3123,3868,09-12-2023,Card,Master
TXN09408,M002,P2142,2468,05-10-2023,Cash,Amex
TXN09409,M001,P3722,3110,11-11-2023,Cash,Visa
TXN09410,M001,P0913,2013,31-10-2023,Cash,Visa
TXN09411,M001,P1903,2389,11-01-2023,UPI,Master
TXN09412,M002,P0912,697,15-05-2023,Card,NA
TXN09413,M002,P2260,1387,08-09-2023,UPI,Master
TXN09414,M001,P1950,1806,16-03-2023,Card,Amex
TXN09415,M003,P1349,4166,03-04-2023,UPI,NA
TXN09416,M003,P0917,4116,17-12-2023,Card,Visa
TXN09417,M002,P1220,4954,14-12-2023,UPI,Amex
TXN09418,M002,P0529,2105,17-09-2023,UPI,Master
TXN09419,M002,P0926,268,20-04-2023,Card,Amex
TXN09420,M001,P2522,4933,12-11-2023,Card,Master
TXN09421,M003,P4930,2293,17-12-2023,Card,Visa
TXN09422,M002,P1626,2620,26-04-2023,Cash,NA
TXN09423,M001,P0243,3981,12-05-2023,UPI,NA
TXN09424,M001,P2670,3860,19-12-2023,Cash,Visa
TXN09425,M003,P3371,4303,07-11-2023,Card,Visa
TXN09426,M002,P4925,259,01-06-2023,Card,NA
TXN09427,M002,P4518,2309,13-07-2023,Card,Visa
TXN09428,M002,P3342,2046,20-06-2023,Card,NA
TXN09429,M001,P0182,4103,13-07-2023,Cash,Master
TXN09430,M001,P4603,135,26-06-2023,UPI,NA
TXN09431,M002,P1353,3016,04-12-2023,UPI,NA
TXN09432,M002,P0025,757,16-12-2023,Cash,Amex
TXN09433,M001,P2407,3234,13-01-2023,Card,Master
TXN09434,M003,P4508,3917,28-11-2023,Cash,Amex
TXN09435,M003,P4950,872,12-08-2023,Cash,NA
TXN09436,M003,P2568,737,23-04-2023,Card,Amex
TXN09437,M003,P3653,1799,14-01-2023,Cash,Amex
TXN09438,M002,P0215,3405,06-11-2023,Cash,Visa
TXN09439,M001,P0781,445,17-06-2023,UPI,Amex
TXN09440,M003,P0181,3310,09-01-2023,Cash,NA
TXN09441,M003,P1800,4577,20-03-2023,Cash,Visa
TXN09442,M003,P1001,2824,04-04-2023,UPI,NA
TXN09443,M001,P1050,4257,21-10-2023,Card,Amex
TXN09444,M003,P1810,656,09-05-2023,Card,NA
TXN09445,M001,P1912,3498,01-01-2023,UPI,Visa
TXN09446,M001,P3371,2156,01-03-2023,Card,Visa
TXN09447,M003,P4141,3608,18-04-2023,Card,Visa
TXN09448,M001,P4554,2579,22-05-2023,Cash,Visa
TXN09449,M003,P2263,4860,12-05-2023,Cash,Master
TXN09450,M002,P4041,449,24-02-2023,Cash,Visa
TXN09451,M003,P0682,3043,16-01-2023,UPI,Visa
TXN09452,M003,P0699,1934,04-10-2023,Cash,NA
TXN09453,M002,P4307,806,22-10-2023,Cash,NA
TXN09454,M003,P4030,1508,17-10-2023,Card,NA
TXN09455,M003,P1004,1376,08-08-2023,Card,Visa
TXN09456,M002,P3833,1073,01-08-2023,UPI,Visa
TXN09457,M001,P4139,181,22-02-2023,UPI,Master
TXN09458,M002,P2479,3757,01-08-2023,UPI,Amex
TXN09459,M003,P4720,4357,01-12-2023,Cash,Master
TXN09460,M003,P2360,3003,29-06-2023,Card,Visa
TXN09461,M001,P4823,1475,05-03-2023,Cash,Amex
TXN09462,M003,P4630,3958,07-11-2023,Cash,NA
TXN09463,M003,P1807,522,08-01-2023,Card,Amex
TXN09464,M003,P3565,128,21-09-2023,Cash,Master
TXN09465,M002,P0910,4235,09-02-2023,Card,Amex
TXN09466,M003,P1920,3554,06-11-2023,Card,Master
TXN09467,M003,P3265,543,16-09-2023,UPI,Master
TXN09468,M001,P1758,2750,14-12-2023,Cash,Master
TXN09469,M002,P4994,3391,31-10-2023,UPI,Amex
TXN09470,M003,P0067,3160,28-01-2023,UPI,NA
TXN09471,M002,P0058,4695,16-12-2023,Cash,Visa
TXN09472,M003,P3004,4948,05-10-2023,Card,Amex
TXN09473,M003,P4277,1921,19-01-2023,Card,NA
TXN09474,M003,P4324,3616,17-06-2023,Card,Amex
TXN09475,M002,P3747,3737,23-01-2023,UPI,Master
TXN09476,M002,P1719,643,30-04-2023,UPI,Visa
TXN09477,M003,P4171,1489,21-06-2023,Card,Visa
TXN09478,M001,P1706,3980,23-11-2023,UPI,NA
TXN09479,M001,P0653,4300,21-12-2023,UPI,Amex
TXN09480,M001,P3351,1995,17-10-2023,Cash,Visa
TXN09481,M003,P2421,3132,03-02-2023,Cash,Visa
TXN09482,M003,P1554,3825,28-08-2023,UPI,NA
TXN09483,M001,P0303,2546,01-07-2023,UPI,Master
TXN09484,M003,P2928,1960,26-05-2023,UPI,Master
TXN09485,M001,P1883,1623,12-03-2023,UPI,Amex
TXN09486,M003,P0843,1857,25-04-2023,UPI,Visa
TXN09487,M001,P2873,2300,08-12-2023,Card,Amex
TXN09488,M002,P4259,3243,09-09-2023,Cash,Master
TXN09489,M002,P1801,3834,02-10-2023,UPI,NA
TXN09490,M003,P2401,3754,09-11-2023,Card,Master
TXN09491,M003,P0110,802,28-11-2023,UPI,Master
TXN09492,M002,P1996,704,26-08-2023,Card,Visa
TXN09493,M003,P0725,3451,31-05-2023,UPI,NA
TXN09494,M001,P0395,3096,28-09-2023,UPI,Visa
TXN09495,M003,P1673,3712,21-10-2023,UPI,NA
TXN09496,M001,P3925,3318,16-05-2023,Cash,Visa
TXN09497,M001,P0702,149,01-01-2024,Card,Master
TXN09498,M003,P0329,2228,04-06-2023,Card,Amex
TXN09499,M002,P3263,2640,16-03-2023,Card,Amex
TXN09500,M002,P0009,4918,09-03-2023,UPI,NA
TXN09501,M001,P3377,3669,26-05-2023,Card,Amex
TXN09502,M002,P3970,4846,03-07-2023,Card,Master
TXN09503,M003,P1290,1900,02-08-2023,UPI,NA
TXN09504,M003,P1272,2000,03-10-2023,Cash,Visa
TXN09505,M001,P0152,1674,18-09-2023,Card,Amex
TXN09506,M002,P0602,1407,17-08-2023,Cash,Amex
TXN09507,M003,P3319,2027,16-05-2023,UPI,Visa
TXN09508,M003,P3739,478,19-03-2023,UPI,Visa
TXN09509,M001,P2822,3597,08-08-2023,UPI,NA
TXN09510,M001,P0806,4058,05-01-2023,Cash,Amex
TXN09511,M001,P0016,3922,12-08-2023,UPI,Master
TXN09512,M001,P0783,3754,23-04-2023,Card,Amex
TXN09513,M002,P2540,3450,26-07-2023,UPI,NA
TXN09514,M001,P3935,1643,22-05-2023,UPI,Visa
TXN09515,M001,P1206,4174,14-08-2023,Card,Visa
TXN09516,M002,P3326,2637,24-01-2023,UPI,Visa
TXN09517,M002,P3829,4776,09-03-2023,UPI,Amex
TXN09518,M003,P3003,1621,26-01-2023,Card,Master
TXN09519,M003,P1978,4922,10-04-2023,UPI,Master
TXN09520,M003,P4285,2955,10-11-2023,Cash,Amex
TXN09521,M002,P1165,1063,27-07-2023,Cash,Amex
TXN09522,M002,P0041,2804,17-08-2023,Cash,Master
TXN09523,M001,P2993,3229,20-04-2023,Cash,Amex
TXN09524,M002,P4447,480,28-01-2023,UPI,Visa
TXN09525,M002,P4424,4834,17-12-2023,Card,Master
TXN09526,M001,P3682,2481,06-02-2023,Card,Visa
TXN09527,M001,P3223,3878,21-01-2023,UPI,Amex
TXN09528,M003,P2808,2851,12-11-2023,Cash,Visa
TXN09529,M001,P3524,2810,17-07-2023,Card,NA
TXN09530,M001,P0900,4061,28-12-2023,UPI,Visa
TXN09531,M001,P2791,3470,14-08-2023,Card,Visa
TXN09532,M003,P0824,3114,24-06-2023,Card,NA
TXN09533,M001,P4127,2990,23-06-2023,UPI,Master
TXN09534,M002,P2087,740,29-08-2023,UPI,Master
TXN09535,M001,P0378,1743,31-05-2023,Card,Amex
TXN09536,M001,P3482,3640,25-03-2023,UPI,Visa
TXN09537,M003,P3465,4497,03-03-2023,Cash,NA
TXN09538,M003,P4695,3743,26-12-2023,Card,Master
TXN09539,M003,P2318,2871,25-11-2023,UPI,Amex
TXN09540,M003,P3844,2930,25-09-2023,Cash,Visa
TXN09541,M001,P4104,622,08-12-2023,Cash,Visa
TXN09542,M003,P4104,3990,08-10-2023,UPI,Visa
TXN09543,M003,P0624,423,25-03-2023,UPI,Amex
TXN09544,M003,P1676,1171,22-06-2023,UPI,Master
TXN09545,M002,P1298,1044,12-08-2023,Cash,Amex
TXN09546,M003,P4802,4584,19-01-2023,Cash,NA
TXN09547,M001,P1475,1893,08-09-2023,Cash,Visa
TXN09548,M003,P1580,414,17-12-2023,Cash,Master
TXN09549,M003,P0009,1865,07-08-2023,Card,Amex
TXN09550,M001,P1852,4878,24-05-2023,Card,NA
TXN09551,M001,P3408,2948,17-05-2023,Cash,NA
TXN09552,M003,P1646,3477,09-04-2023,Card,NA
TXN09553,M003,P3768,969,16-06-2023,UPI,Amex
TXN09554,M001,P3027,3861,09-05-2023,Card,Visa
TXN09555,M003,P0096,2013,22-05-2023,Card,Master
TXN09556,M003,P4243,353,17-03-2023,Card,Amex
TXN09557,M002,P2313,4074,09-04-2023,Cash,Master
TXN09558,M003,P1464,424,22-08-2023,UPI,Amex
TXN09559,M002,P1097,2160,04-11-2023,UPI,Master
TXN09560,M003,P2267,1805,16-11-2023,UPI,Visa
TXN09561,M001,P3691,3577,22-07-2023,Card,NA
TXN09562,M003,P0022,2032,19-03-2023,Cash,NA
TXN09563,M003,P3955,4837,13-07-2023,Card,Amex
TXN09564,M003,P2150,3766,02-01-2023,Cash,Amex
TXN09565,M003,P1828,1487,22-09-2023,UPI,NA
TXN09566,M003,P2672,1540,09-01-2023,UPI,Amex
TXN09567,M003,P0805,4319,10-03-2023,UPI,Master
TXN09568,M001,P3585,3868,20-10-2023,Card,Amex
TXN09569,M002,P3381,1265,20-07-2023,Card,Amex
TXN09570,M002,P1161,1267,11-11-2023,Cash,Visa
TXN09571,M001,P4710,2586,04-04-2023,UPI,Visa
TXN09572,M003,P4628,230,21-04-2023,Card,Master
TXN09573,M003,P2002,1455,30-08-2023,UPI,Visa
TXN09574,M003,P0870,1830,11-12-2023,Card,Visa
TXN09575,M001,P1986,3213,30-04-2023,Card,NA
TXN09576,M003,P3733,1668,21-02-2023,UPI,Amex
